ticker,factor,raw,adj
900100,52.99591836734694,2450.0,129840.0
900110,97.85931558935361,526.0,51474.0
900120,37.29284903518729,881.0,32855.0
900250,4.007339449541284,2180.0,8736.0
900260,4.444155844155844,1925.0,8555.0
900270,50.03480278422274,2155.0,107825.0
900290,1.5772113943028485,3335.0,5260.0
900300,500.0,3030.0,1515000.0
900310,5.0,3175.0,15875.0
950160,2.0037451737451737,51800.0,103794.0
