ticker,market,per,pbr,pcr,upjong_per,ev_ebitda,eps,bps,div_yield
124500,KOSDAQ,9.42,4.06,2.8,27.17,1.59,3051.0,7087.0,12.0
124560,KOSDAQ,,0.26,2.86,11.43,8.27,-47.0,7570.0,6.52
125020,KOSDAQ,19.39,2.42,50.13,45.96,21.67,304.0,2436.0,12.0
125210,KOSDAQ,19.09,1.2,4.68,10601.2,7.85,323.0,5132.0,12.0
125490,KOSDAQ,67.72,3.6,78.06,8.13,21.83,161.0,3040.0,12.0
126340,KOSDAQ,,5.98,-81.84,45.96,52.35,-5910.0,12581.0,0.0
126600,KOSDAQ,11.93,0.44,7.03,10601.2,7.7,253.0,6790.0,1.66
126640,KOSDAQ,5.96,0.95,4.61,8.13,5.27,624.0,3901.0,2.02
126700,KOSDAQ,,0.57,-15.28,18.18,-1.67,-979.0,19189.0,0.73
126720,KOSPI,4.09,0.52,27.48,,2.75,5279.0,41293.0,4.17
126730,KOSDAQ,28.22,3.1,42.22,,53.08,812.0,7397.0,1.75
126880,KOSDAQ,13.12,0.3,-3.75,8.41,6.33,189.0,8328.0,2.02
127120,KOSDAQ,,10.44,-90.64,,-118.87,-165.0,2979.0,0.0
127710,KOSDAQ,,0.46,1.47,11.75,11.4,-31.0,2508.0,12.0
127980,KOSDAQ,654.81,0.8,11.13,63.01,27.22,4.0,3318.0,6.42
128540,KOSDAQ,2.92,0.24,0.94,8.13,12.04,370.0,4587.0,12.0
128660,KOSDAQ,4.95,0.88,-4.01,20.76,8.56,581.0,3267.0,5.91
128820,KOSPI,,0.25,4.9,8.41,15.05,-1062.0,16239.0,2.93
129260,KOSPI,7.94,0.18,1.65,11.43,3.48,239.0,10481.0,5.27
129890,KOSDAQ,8.19,0.77,4.24,14.07,15.36,115.0,1234.0,18.39
129920,KOSDAQ,,1.22,-15.09,65.43,58.19,-957.0,4188.0,0.0
130500,KOSDAQ,,0.32,7.33,8.13,9.9,-171.0,5861.0,12.0
130580,KOSDAQ,6.91,0.83,5.76,13.96,3.49,958.0,7954.0,3.41
130660,KOSPI,85.28,3.84,-51.54,3.44,34.88,149.0,3299.0,2.97
130740,KOSDAQ,1.32,0.25,11.22,8.13,-1.01,1461.0,7688.0,12.0
131030,KOSDAQ,7.01,0.54,5.69,35.58,4.46,803.0,10369.0,12.0
131090,KOSDAQ,7.03,0.65,5.38,30.03,-2.62,600.0,6491.0,3.55
131100,KOSDAQ,,0.28,4.27,,0.88,-2025.0,8522.0,0.0
131180,KOSDAQ,6.57,0.37,-6.71,14.07,4.47,643.0,11489.0,10.65
131220,KOSDAQ,7.5,0.58,4.92,,1.53,479.0,6182.0,3.48
131290,KOSDAQ,25.68,5.67,55.34,8.76,32.81,9461.0,42844.0,0.19
131370,KOSDAQ,,0.8,11.76,30.03,11.95,-14.0,1891.0,0.66
131400,KOSDAQ,,0.43,-13.1,63.01,37.19,-135.0,1765.0,0.0
131760,KOSDAQ,,0.42,-3.21,8.56,98.51,-884.0,3081.0,0.0
131970,KOSDAQ,44.32,3.35,10.31,8.76,9.85,1771.0,23439.0,0.2
133750,KOSDAQ,6.69,0.46,6.61,8.31,0.06,216.0,3104.0,4.16
133820,KOSPI,,0.74,-9.01,22.68,16.74,-127.0,1358.0,12.0
134060,KOSDAQ,14.29,0.85,10.14,8.31,8.19,378.0,6335.0,4.63
134380,KOSPI,5.58,1.03,11.09,10601.2,4.2,1869.0,10099.0,4.31
134580,KOSDAQ,187.79,5.06,19.11,19.31,16.1,20.0,733.0,12.0
134790,KOSPI,9.73,0.48,4.96,931.27,16.41,1955.0,39513.0,12.0
136150,KOSDAQ,94.97,1.36,-15.72,,-105.05,83.0,5817.0,12.0
136410,KOSDAQ,6.4,0.54,5.19,10601.2,3.77,590.0,6939.0,3.44
136480,KOSDAQ,15.24,0.84,2.17,37.22,4.97,173.0,3142.0,1.52
136490,KOSPI,2.86,0.39,1.9,37.22,2.74,3595.0,26393.0,1.95
136540,KOSDAQ,7.19,0.63,8.19,30.03,1.18,1496.0,17180.0,7.44
137080,KOSDAQ,1.07,0.49,5.0,8.56,-34.83,5806.0,12656.0,0.0
137400,KOSDAQ,8.91,1.0,167.13,,8.59,3242.0,29042.0,0.69
137940,KOSDAQ,,0.31,-1.0,27.72,-0.11,-4183.0,6226.0,0.0
137950,KOSDAQ,12.03,0.56,-2.05,,12.92,316.0,6840.0,1.32
138040,KOSPI,9.01,1.78,-3.5,5.13,15.86,13881.0,70331.0,0.0
138070,KOSDAQ,21.58,0.32,6.3,65.43,11.42,70.0,4647.0,1.99
138080,KOSDAQ,,3.92,-23.54,31.78,-31.19,-1483.0,6581.0,0.0
138360,KOSDAQ,13.78,1.56,33.45,65.43,170.01,120.0,1060.0,0.0
138610,KOSDAQ,,3.35,27.11,,17.42,-2.0,4218.0,0.0
138930,KOSPI,6.7,0.45,-2.52,9.19,19.39,2401.0,35520.0,4.57
139130,KOSPI,6.92,0.46,-2.06,9.19,27.53,2666.0,40231.0,3.79
139480,KOSPI,95.34,0.15,1.54,20.4,6.59,769.0,490692.0,3.41
139670,KOSDAQ,4.1,0.96,10.05,30.03,2.89,507.0,2156.0,12.0
139990,KOSPI,,0.6,-4.14,22.68,47.46,-942.0,3463.0,12.0
140070,KOSDAQ,,0.41,-3.12,8.76,-63.76,-589.0,4951.0,12.0
140410,KOSDAQ,,56.52,-130.93,37.22,-139.04,-903.0,1276.0,0.0
140430,KOSDAQ,47.57,0.88,677.78,31.78,-316.71,70.0,3747.0,0.0
140520,KOSDAQ,6.51,0.29,2.26,22.68,14.19,309.0,7041.0,7.46
140670,KOSDAQ,,2.3,51.57,65.43,-43.37,-298.0,4380.0,12.0
140860,KOSDAQ,76.48,5.18,72.41,63.01,35.61,3315.0,48895.0,0.2
141000,KOSDAQ,10.76,0.5,4.17,8.56,2.36,863.0,18510.0,1.08
141080,KOSDAQ,,7.61,-24.28,35.58,-25.91,-4869.0,10859.0,0.0
142210,KOSDAQ,2.77,0.73,-5.33,8.76,6.21,2131.0,8110.0,2.8
142280,KOSDAQ,,1.36,9.26,,13.28,-98.0,2253.0,0.0
142760,KOSDAQ,,0.43,-1.6,35.58,-1.79,-679.0,1147.0,0.0
143160,KOSDAQ,8.96,0.63,4.93,63.01,1.36,1784.0,25263.0,2.5
143210,KOSPI,,0.37,0.64,8.13,95.99,-5406.0,3229.0,0.0
143240,KOSDAQ,2.01,0.66,16.29,13.96,-0.52,8564.0,25891.0,4.07
143540,KOSDAQ,4.36,1.23,-27.02,8.56,6.29,230.0,814.0,12.0
144510,KOSDAQ,,1.15,24.36,,180.0,-15594.0,12348.0,12.0
144960,KOSDAQ,11.26,1.13,40.84,8.76,7.27,817.0,8140.0,0.54
145020,KOSDAQ,17.99,2.36,19.11,,10.82,12839.0,97675.0,0.0
145170,KOSDAQ,8.76,0.27,-2.88,7.14,9.34,302.0,9853.0,12.0
145210,KOSPI,,0.21,-7.55,8.13,27.06,-1513.0,10501.0,0.0
145270,KOSPI,4.79,0.35,18.72,37.03,8.94,165.0,2240.0,6.31
145720,KOSPI,12.78,0.52,31.39,,5.86,2938.0,72124.0,1.6
145990,KOSPI,,0.29,2.51,37.22,5.96,-29341.0,163925.0,3.65
145995,KOSPI,,0.29,2.51,37.22,5.96,-29341.0,163925.0,3.65
146060,KOSDAQ,7.79,0.43,4.68,8.13,7.94,138.0,2500.0,12.0
146320,KOSDAQ,40.37,1.5,56.68,8.76,13.53,232.0,6256.0,12.0
147760,KOSDAQ,,1.26,-4.16,8.76,-6.41,-964.0,2373.0,0.0
147830,KOSDAQ,6.74,1.38,10.56,45.96,5.74,1019.0,4971.0,4.37
148150,KOSDAQ,3.41,0.75,14.08,18.18,3.91,1209.0,5487.0,2.43
148250,KOSDAQ,,0.6,-4.18,31.78,-190.03,-932.0,3337.0,0.0
148780,KOSDAQ,,2.06,88.2,30.03,-34.63,-1.0,1800.0,0.0
148930,KOSDAQ,1.28,0.36,26.61,,-4.43,2513.0,9050.0,0.47
149950,KOSDAQ,19.46,1.0,16.87,8.56,7.04,567.0,11001.0,1.81
149980,KOSDAQ,20.47,1.03,-1002.6,,13.66,232.0,4595.0,0.0
150900,KOSDAQ,9.13,1.36,15.25,30.03,6.22,467.0,3132.0,2.34
151860,KOSDAQ,2.1,0.16,1.02,7.9,3.32,2659.0,35820.0,2.69
153460,KOSDAQ,42.25,1.08,-53.07,30.03,4.6,136.0,5338.0,12.0
153490,KOSDAQ,,0.39,3.2,8.56,2.62,-770.0,8087.0,3.18
153710,KOSDAQ,,2.79,-44.11,35.58,-94.41,-127.0,1673.0,12.0
153890,KOSDAQ,,9.86,323.43,179.49,-442.4,-147.0,1005.0,0.0
154030,KOSDAQ,17.62,0.81,-38.41,,-40.09,97.0,2096.0,12.0
154040,KOSDAQ,,0.42,12.54,31.42,19.76,-10.0,2490.0,0.0
155650,KOSDAQ,12.08,0.48,14.99,8.56,3.92,265.0,6622.0,2.34
155660,KOSPI,2.23,0.27,3.56,20.76,4.33,1971.0,16532.0,5.68
156100,KOSDAQ,43.78,1.97,-8.25,,39.66,129.0,2852.0,12.0
158430,KOSDAQ,41.77,1.32,95.47,30.03,9.27,144.0,4546.0,0.83
159010,KOSDAQ,38.76,4.69,-159.81,65.43,-81.45,551.0,4552.0,12.0
159580,KOSDAQ,9.37,0.5,12.67,27.72,4.84,225.0,4256.0,2.37
159910,KOSDAQ,,1.64,-5.39,27.72,-9.43,-458.0,1929.0,0.0
160190,KOSDAQ,,6.69,-76.38,65.43,-104.07,-230.0,3577.0,12.0
160550,KOSDAQ,,0.35,0.88,,10.25,-36.0,3161.0,12.0
160980,KOSDAQ,14.88,1.23,5.7,8.76,5.93,1532.0,18590.0,1.75
161000,KOSPI,24.21,0.66,17.34,10601.2,21.42,410.0,15128.0,1.41
161580,KOSDAQ,,6.94,75.95,63.01,-25.53,-842.0,4510.0,12.0
161890,KOSPI,19.15,3.54,12.15,27.72,12.97,7832.0,42430.0,0.58
162300,KOSDAQ,88.76,1.2,6.61,22.68,26.6,29.0,2101.0,0.83
163280,KOSDAQ,7.45,0.69,34.49,10601.2,6.76,508.0,5495.0,12.0
163560,KOSPI,2.97,0.3,-14.91,10601.2,3.62,1851.0,18159.0,2.73
163730,KOSDAQ,15.09,1.18,12.51,27.17,30.21,619.0,7884.0,1.07
166090,KOSDAQ,16.27,1.66,15.24,8.76,13.55,3246.0,31788.0,0.57
166480,KOSDAQ,,2.28,-6.26,,-8.34,-597.0,927.0,12.0
168330,KOSDAQ,,3.09,-13.04,27.72,-33.13,-51.0,753.0,12.0
168360,KOSDAQ,2192.77,5.58,-48.62,63.01,67.16,6.0,2342.0,0.38
169330,KOSDAQ,63.12,0.85,15.2,27.17,9.34,20.0,1486.0,6.3
170030,KOSDAQ,3.16,0.4,-8.11,8.13,2.57,1504.0,11885.0,6.32
170790,KOSDAQ,8.27,0.64,5.22,31.78,1.91,1023.0,13158.0,4.26
170900,KOSPI,40.26,0.53,12.63,35.58,17.79,888.0,67126.0,1.87
170920,KOSDAQ,15.75,2.28,12.9,8.76,8.53,2054.0,14200.0,0.31
171010,KOSDAQ,,0.89,4.56,8.76,35.06,-553.0,2911.0,12.0
171090,KOSDAQ,52.59,3.82,6.88,8.56,5.7,1333.0,18350.0,1.43
171120,KOSDAQ,4.29,0.49,2.65,2.96,1.88,465.0,4114.0,5.01
172670,KOSDAQ,,1.12,8.0,8.76,12.11,-155.0,10361.0,12.0
173130,KOSDAQ,6.85,1.34,2.84,27.17,2.61,1004.0,5137.0,3.63
173940,KOSDAQ,,1.76,-4.84,,5.93,-664.0,1232.0,12.0
174900,KOSDAQ,,7.84,-28.23,,-22.18,-862.0,2583.0,0.0
175140,KOSDAQ,,1.44,-7.77,31.42,-6.4,-448.0,1589.0,12.0
175250,KOSDAQ,,2.22,-23.33,27.72,-23.69,-577.0,752.0,0.0
175330,KOSPI,8.62,1.01,-5.58,9.19,19.5,3821.0,32702.0,3.46
176750,KOSDAQ,23.93,3.16,16.43,35.58,12.05,240.0,1817.0,0.0
177350,KOSDAQ,15.48,0.39,19.62,10601.2,-7.68,100.0,3941.0,0.0
177830,KOSDAQ,,0.33,2.2,8.56,6.63,-293.0,6690.0,3.66
177900,KOSDAQ,,0.72,-18.18,31.78,-29.0,-287.0,4933.0,0.0
178320,KOSDAQ,,2.32,-50.78,45.96,31.84,-1425.0,15499.0,0.0
178780,KOSDAQ,10.82,1.26,14.69,,7.69,231.0,1991.0,10.0
178920,KOSPI,13.28,1.45,6.93,10601.2,7.07,1391.0,12701.0,1.89
179290,KOSDAQ,7.61,1.19,10.62,,4.75,641.0,4104.0,2.46
179530,KOSDAQ,,1.85,-17.73,35.58,-23.63,-208.0,1048.0,0.0
179900,KOSDAQ,,0.62,-1.24,18.18,-1.78,-935.0,3684.0,0.0
180400,KOSDAQ,,2.81,-6.17,,-7.72,-341.0,837.0,12.0
18064K,KOSPI,,2.73,74.66,,694.03,-453.0,49695.0,0.27
181710,KOSPI,25.14,1.09,4.8,27.17,1.49,2124.0,48960.0,0.94
182360,KOSDAQ,,0.64,2.37,,62.43,-575.0,10343.0,0.0
182400,KOSDAQ,,40.28,-52.48,,-114.67,-18.0,91.0,12.0
183190,KOSPI,32.39,0.34,4.14,2.96,5.87,319.0,30561.0,2.42
183300,KOSDAQ,44.81,4.91,37.49,8.76,11.39,623.0,5686.0,1.02
183490,KOSDAQ,,0.58,-7.66,35.58,0.31,-212.0,1720.0,12.0
184230,KOSDAQ,2.16,1.22,2.44,30.03,3.45,1012.0,1792.0,0.0
185490,KOSDAQ,,1.64,-10.26,,-5.06,-472.0,1163.0,12.0
185750,KOSPI,11.39,0.85,13.44,35.58,7.39,5758.0,77070.0,0.76
186230,KOSDAQ,,0.84,-18.24,2.96,22.75,-723.0,3839.0,12.0
187220,KOSDAQ,5.88,0.23,1.94,63.01,5.87,335.0,8674.0,5.08
187270,KOSDAQ,10.48,0.39,4.72,18.18,2.59,291.0,7883.0,1.64
187420,KOSDAQ,5.86,1.1,15.13,,12.23,310.0,1654.0,0.0
187660,KOSDAQ,,17.04,-75.05,35.58,-68.93,-291.0,396.0,0.0
187790,KOSDAQ,58.87,2.24,688.47,10601.2,13.3,51.0,1341.0,12.0
187870,KOSDAQ,3.88,0.77,22.55,8.56,3.88,2564.0,12958.0,3.34
188040,KOSDAQ,7.66,0.52,4.66,37.22,4.9,644.0,9448.0,12.0
188260,KOSDAQ,,2.41,-3.62,,-8.77,-485.0,870.0,0.0
189300,KOSDAQ,16.07,2.35,-38.66,31.78,22.39,4088.0,27996.0,0.3
189330,KOSDAQ,,5.18,-126.74,27.17,-36.02,-609.0,2229.0,12.0
189690,KOSDAQ,5.67,0.5,5.51,171.62,1.91,271.0,3086.0,7.48
189860,KOSDAQ,4.59,1.46,-12.28,45.96,-5.46,1096.0,3440.0,12.0
189980,KOSDAQ,10.56,0.46,5.19,17.65,9.05,110.0,2532.0,11.19
190510,KOSDAQ,12.18,1.34,6.47,18.18,2.65,1359.0,12388.0,4.4
190650,KOSDAQ,4.63,0.42,-1.78,5.13,3.01,1416.0,15648.0,8.38
191410,KOSDAQ,7.06,0.98,11.16,,78.89,257.0,1863.0,0.0
191420,KOSDAQ,,1.39,-20.04,,-6.79,-1593.0,5447.0,12.0
192080,KOSPI,6.8,0.83,5.19,11.08,1.49,8407.0,68927.0,2.1
192250,KOSDAQ,10.74,0.6,17.79,30.03,9.91,754.0,13405.0,2.47
192390,KOSDAQ,,0.3,-10.1,2.96,-36.49,-852.0,6090.0,0.0
192400,KOSPI,5.46,0.61,16.79,10.84,4.86,4922.0,43968.0,5.77
192410,KOSDAQ,,9.65,-9.69,31.78,-138.84,-1461.0,426.0,0.0
192440,KOSDAQ,3.59,0.31,4.34,18.18,0.93,8399.0,98527.0,1.66
192650,KOSPI,,1.29,5.11,18.18,6.44,-139.0,5526.0,3.18
192820,KOSPI,17.28,4.92,36.72,27.72,14.03,16236.0,56990.0,1.18
193250,KOSDAQ,2.61,0.43,-3.62,18.18,-3.99,804.0,4827.0,0.0
194370,KOSPI,4.56,0.66,2.85,7.14,6.44,2810.0,19401.0,4.68
194480,KOSDAQ,,1.16,21.11,11.08,6.38,-3254.0,12466.0,0.0
194700,KOSDAQ,4.36,0.67,11.39,,3.24,2321.0,15112.0,3.96
195500,KOSDAQ,10.28,0.34,-5.59,37.22,5.55,168.0,5047.0,12.0
195940,KOSDAQ,12.92,0.82,6.85,35.58,9.41,3030.0,47678.0,1.05
195990,KOSDAQ,,0.37,-2.5,65.43,-4.02,-343.0,3182.0,0.0
196170,KOSDAQ,93.45,33.41,143.95,,155.42,2734.0,7646.0,0.11
196300,KOSDAQ,,1.7,-6.44,,-5.09,-343.0,2454.0,0.0
196450,KOSDAQ,14.58,0.53,1.49,18.18,2.76,263.0,7295.0,0.0
196490,KOSDAQ,,,165.7,,-11.52,-307.0,-455.0,0.0
196700,KOSDAQ,3.99,0.44,4.44,10601.2,3.82,339.0,3058.0,12.0
197140,KOSDAQ,,0.54,-29.08,30.03,-9.92,-35.0,4500.0,12.0
198080,KOSDAQ,2.22,0.31,3.23,18.18,1.16,966.0,6841.0,12.0
198440,KOSDAQ,171.6,0.87,29.73,2.96,10.88,11.0,2203.0,12.0
198940,KOSDAQ,,0.59,2.42,8.13,7.18,-95.0,2362.0,0.0
199430,KOSDAQ,,8.85,-101.39,65.43,-34.76,-780.0,2130.0,0.0
199480,KOSDAQ,,2.25,-6.74,27.17,-10.26,-27.0,1736.0,12.0
199550,KOSDAQ,,1.63,-6.77,,-5.2,-526.0,2025.0,0.0
199730,KOSDAQ,,0.33,-2.76,,-2.77,-1704.0,2590.0,35.17
199800,KOSDAQ,,6.51,-14.42,,-13.53,-4284.0,5022.0,0.0
199820,KOSDAQ,25.72,1.03,26.12,45.96,9.99,291.0,7240.0,1.34
200130,KOSDAQ,,0.59,6.12,,7.17,-53.0,13467.0,0.95
200230,KOSDAQ,,0.21,6.71,35.58,4.08,-2821.0,10268.0,0.0
200350,KOSDAQ,,0.51,-2.35,,1.24,-433.0,4870.0,0.0
200470,KOSDAQ,25.3,3.21,46.52,8.76,22.63,245.0,1927.0,0.0
200670,KOSDAQ,6.18,0.9,6.28,35.58,3.01,4088.0,28010.0,3.64
200710,KOSDAQ,137.98,1.69,-19.94,8.76,33.07,171.0,13898.0,0.0
200780,KOSDAQ,,0.45,5.79,35.58,11.33,-272.0,6803.0,3.01
200880,KOSPI,2.33,0.23,1.81,8.13,2.91,4714.0,48064.0,2.28
201490,KOSDAQ,103.21,0.76,5.87,11.08,2.37,37.0,5050.0,0.0
203400,KOSDAQ,,1.15,-1.31,35.58,-1.74,-371.0,587.0,0.0
203450,KOSDAQ,29.69,0.77,-3.05,63.01,18.12,88.0,3377.0,3.46
203650,KOSDAQ,19.51,2.02,-17.83,13.96,5.24,137.0,1322.0,0.0
204020,KOSDAQ,6.8,0.41,3.64,7.14,5.52,264.0,4395.0,6.4
204270,KOSDAQ,,5.66,-536.05,18.18,-53.77,-1158.0,3807.0,12.0
204320,KOSPI,13.44,0.77,3.15,8.13,4.87,3600.0,62646.0,1.55
204610,KOSDAQ,10.42,1.66,70.3,11.08,5.3,294.0,1844.0,4.57
204620,KOSDAQ,11.25,2.51,10.21,23.83,9.73,523.0,2342.0,12.0
204840,KOSDAQ,,3.54,-62.38,35.58,67.84,-7.0,1282.0,0.0
205100,KOSDAQ,3.33,0.66,8.62,30.03,5.52,386.0,1946.0,3.27
205470,KOSDAQ,,0.31,7.5,,15.97,-607.0,9349.0,0.0
205500,KOSDAQ,34.91,1.73,-12.64,11.08,59.78,54.0,1090.0,0.0
206400,KOSDAQ,,0.38,-15.12,15.34,-3.21,-393.0,1756.0,0.0
206560,KOSDAQ,,0.79,-3.07,,-81.9,-222.0,1181.0,0.0
206640,KOSDAQ,8.35,0.83,10.02,,4.81,1134.0,11390.0,1.58
206650,KOSDAQ,10.52,1.66,6.2,,3.33,791.0,5012.0,0.0
207760,KOSDAQ,,0.84,15.62,19.31,12.36,-764.0,2692.0,0.0
207940,KOSPI,38.92,7.79,42.09,35.58,23.94,36202.0,180839.0,0.0
208140,KOSDAQ,10.94,0.58,6.03,37.22,6.77,208.0,3921.0,8.79
208350,KOSDAQ,10.17,0.44,3.96,30.03,1.9,295.0,6888.0,0.0
208370,KOSDAQ,6.79,0.78,193.84,,66.53,338.0,2947.0,12.0
208640,KOSDAQ,,0.94,-1.47,11.08,-1.23,-490.0,753.0,0.0
208710,KOSDAQ,28.69,0.73,-485.18,18.18,8.65,97.0,3806.0,12.0
208860,KOSDAQ,,0.71,7.96,8.13,9.37,-84.0,1838.0,0.0
209640,KOSDAQ,10.88,0.94,-21.95,63.01,-178.33,284.0,3283.0,0.0
210120,KOSDAQ,,2.22,-5.28,,-32.87,-942.0,789.0,0.0
210540,KOSPI,3.81,0.36,5.28,65.43,1.31,2898.0,30446.0,4.52
210980,KOSPI,,0.14,-0.26,37.03,18.56,-4553.0,26887.0,5.4
211050,KOSDAQ,6.28,2.11,9.45,8.5,4.11,1650.0,4914.0,3.57
211270,KOSDAQ,,1.24,-30.06,31.78,-18.12,-208.0,7175.0,12.0
212560,KOSDAQ,9.62,0.89,4.81,8.13,4.43,1069.0,11596.0,1.95
212710,KOSDAQ,,2.71,9.63,8.76,-16.44,-130.0,2464.0,0.0
213420,KOSDAQ,10.78,1.56,12.69,8.56,9.73,2872.0,19870.0,12.0
213500,KOSPI,8.09,0.25,2.68,,7.84,928.0,30494.0,6.67
214150,KOSDAQ,15.21,3.79,12.79,,10.62,2104.0,8434.0,3.13
214180,KOSDAQ,6.79,0.74,1.76,27.17,-2.65,1982.0,18135.0,3.72
214260,KOSDAQ,,2.52,47.77,27.72,108.12,-614.0,3046.0,12.0
214270,KOSDAQ,,0.97,-192.82,19.31,1.98,-409.0,1343.0,0.0
214330,KOSPI,,0.21,5.02,8.13,2.06,-1571.0,30692.0,0.0
214370,KOSDAQ,96.75,9.21,119.05,,85.92,426.0,4474.0,1.06
214390,KOSPI,25.49,0.88,17.25,35.58,14.78,211.0,6148.0,0.93
214420,KOSPI,10.74,0.99,12.83,27.72,8.13,468.0,5065.0,0.99
214430,KOSDAQ,24.99,3.0,22.58,32.18,18.27,2385.0,19856.0,0.76
214450,KOSDAQ,20.62,5.08,21.0,,13.2,16056.0,65167.0,1.12
214610,KOSDAQ,,1.69,-1.49,,-0.89,-2618.0,1352.0,12.0
214680,KOSDAQ,,0.83,-3.17,,-45.33,-742.0,4792.0,0.0
215000,KOSDAQ,11.17,0.48,2.31,10.11,1.17,3152.0,73543.0,11.36
215090,KOSDAQ,,0.67,28.59,32.18,5.85,-39.0,2189.0,12.0
215100,KOSDAQ,,2.97,142.78,8.31,-55.51,-151.0,1354.0,12.0
215200,KOSDAQ,4.31,0.71,2.43,8.31,1.55,8037.0,48944.0,8.66
215360,KOSDAQ,2.64,0.43,1.72,8.13,3.96,2320.0,14071.0,3.27
215380,KOSDAQ,29.76,1.37,-58.32,,-628.0,73.0,1594.0,12.0
215480,KOSDAQ,759.27,0.53,31.27,7.14,9.9,3.0,3783.0,0.0
215600,KOSDAQ,,3.03,-13.49,35.58,-9.31,-174.0,727.0,0.0
215790,KOSDAQ,36.18,0.72,144.0,31.78,-5.26,20.0,996.0,0.0
216050,KOSDAQ,5.28,0.46,2.44,9.01,-5.42,937.0,10874.0,6.02
216080,KOSDAQ,,3.31,22.66,,30.14,-37.0,2109.0,0.0
217190,KOSDAQ,478.6,1.83,-42.3,8.76,41.43,14.0,3748.0,0.73
217270,KOSDAQ,,0.36,13.18,11.08,8.22,-1182.0,7056.0,0.0
217330,KOSDAQ,,2.06,-9.88,,-10.82,-456.0,1444.0,12.0
217480,KOSDAQ,,2.02,-10.66,27.72,-10.64,-63.0,247.0,0.0
217500,KOSDAQ,43.07,0.78,-12.27,8.76,-6.63,34.0,1904.0,2.03
217730,KOSDAQ,,3.57,-13.78,,-11.28,-256.0,601.0,12.0
217820,KOSDAQ,,1.08,1.79,,14.99,-209.0,2149.0,12.0
218150,KOSDAQ,,0.96,9.17,37.22,42.2,-171.0,2058.0,12.0
218410,KOSDAQ,42.13,3.74,47.33,31.78,33.35,1251.0,14098.0,0.76
219130,KOSDAQ,44.18,7.17,896.76,8.76,40.43,1693.0,10436.0,12.0
219420,KOSDAQ,8.3,0.77,43.64,30.03,3.04,408.0,4415.0,12.0
219550,KOSDAQ,57.04,2.49,-21.77,27.72,2002.47,20.0,462.0,0.0
219750,KOSDAQ,,1.08,-3.59,,-13.6,-609.0,1511.0,0.0
220100,KOSDAQ,,4.16,-93.65,35.58,-74.27,-396.0,1949.0,0.0
220180,KOSDAQ,12.69,0.44,-7.05,30.03,-42.89,111.0,3167.0,12.0
220260,KOSDAQ,50.9,1.2,172.01,10601.2,26.62,74.0,3150.0,12.0
221800,KOSDAQ,,1.06,-27.83,,-19.51,-390.0,3530.0,2.67
221840,KOSDAQ,9.78,0.57,5.66,32.18,9.47,209.0,3551.0,12.0
221980,KOSDAQ,4.51,0.33,5.82,10601.2,1.39,2087.0,28377.0,5.32
222040,KOSDAQ,5.48,1.65,8.37,,16.5,1351.0,4496.0,12.0
222080,KOSDAQ,13.95,1.1,5.75,,8.62,540.0,6858.0,12.0
222110,KOSDAQ,56.04,2.07,328.84,,17.07,84.0,2275.0,0.0
222420,KOSDAQ,11.71,1.09,5.23,10601.2,12.8,81.0,868.0,0.0
222800,KOSDAQ,,7.53,-21.8,63.01,56.31,-1410.0,17355.0,0.08
222980,KOSDAQ,,0.59,4.47,37.22,14.05,-38.0,3736.0,12.0
223250,KOSDAQ,227.81,1.02,5.25,35.58,6.97,14.0,3045.0,0.0
223310,KOSDAQ,,4.31,-1.88,6.9,-6.91,-7489.0,732.0,0.0
224060,KOSDAQ,1.41,0.32,-10.43,,255.21,5255.0,22956.0,0.0
224110,KOSDAQ,,0.64,-19.23,14.07,1.76,-26.0,13535.0,3.46
225190,KOSDAQ,,2.06,-12.4,63.01,-4.0,-313.0,398.0,0.0
225220,KOSDAQ,,0.37,-3.92,,-3.78,-243.0,3860.0,12.0
225430,KOSDAQ,,0.15,-2.22,6.38,-10.44,-676.0,4782.0,0.0
225530,KOSDAQ,241.75,0.84,5.44,2.96,29.16,9.0,2516.0,2.35
225570,KOSDAQ,,3.37,-17.88,11.08,-15.36,-781.0,3433.0,12.0
225590,KOSDAQ,1.55,0.2,2.2,7.14,1.2,2122.0,16351.0,0.0
226320,KOSPI,6.85,0.46,8.13,27.72,-4.66,1519.0,22864.0,2.64
226330,KOSDAQ,,1.11,-2.06,,-2.25,-574.0,1069.0,0.0
226340,KOSDAQ,,1.24,-6.79,27.72,-7.23,-1682.0,3960.0,0.0
226400,KOSDAQ,8.54,1.18,9.67,,7.03,494.0,3586.0,12.0
226590,KOSDAQ,10.12,2.53,-7.58,8.76,10.98,1236.0,4946.0,0.0
226950,KOSDAQ,,10.78,-142.2,,-87.88,-642.0,10303.0,0.0
227610,KOSDAQ,,0.83,57.86,27.72,-231.86,-66.0,1263.0,0.0
227840,KOSPI,2.22,0.32,5.06,6.9,3.33,5827.0,40575.0,3.86
227950,KOSDAQ,4.14,0.33,8.55,8.76,3.71,311.0,3966.0,0.0
228340,KOSDAQ,,0.66,39.49,2.96,-25.57,0.0,5967.0,12.0
228670,KOSDAQ,7.41,0.88,5.54,,-203.7,616.0,5198.0,0.0
228760,KOSDAQ,,2.03,-24.08,,-17.13,-367.0,4956.0,12.0
228850,KOSDAQ,28.19,0.46,12.83,,-34.9,253.0,15357.0,4.21
229000,KOSDAQ,,3.64,-5.01,,-9.0,-380.0,538.0,0.0
230240,KOSDAQ,,1.22,17.42,31.78,36.69,-1333.0,10270.0,0.0
