date,market,score,score_rv,volatility,volatility_rv,momentum,strength,trend,risk,safe,breadth,raw_vol20,raw_volsrc,raw_vk,raw_mom,raw_trend,raw_risk,raw_safe,raw_strength,raw_bread,raw_nh,raw_nl
20060621,KOSDAQ,7.6,7.6,11.294,11.294,0.941,,3.529,20.941,3.529,6.824,32.584,28.883,,-13.825,-11.274,-3.598,-12.002,-7.609,-4.967,2.0,72.0
20060622,KOSDAQ,7.2,7.2,11.502,11.502,0.939,,5.164,14.085,4.46,9.155,32.502,28.822,,-13.942,-10.511,-4.525,-11.197,-4.348,-3.51,4.0,44.0
20060623,KOSDAQ,6.8,6.8,11.71,11.71,0.703,,3.513,14.286,2.108,10.773,32.458,28.791,,-14.495,-11.282,-4.521,-12.732,-8.785,-2.372,5.0,86.0
20060625,KOSDAQ,9.5,9.5,12.85,12.85,0.935,,9.346,21.495,8.879,0.0,31.412,28.027,,-14.34,-8.719,-3.587,-9.314,,,,
20060626,KOSDAQ,8.9,8.9,12.821,12.821,1.399,1.632,10.256,25.408,7.692,13.287,31.477,28.074,,-13.95,-8.472,-3.049,-9.855,-8.568,0.629,4.0,83.0
20060627,KOSDAQ,10.1,10.1,12.326,12.326,3.023,3.953,12.791,26.744,9.535,11.628,31.822,28.326,,-13.031,-7.607,-2.909,-8.817,-5.531,-0.881,4.0,55.0
20060628,KOSDAQ,12.7,12.7,13.689,13.689,2.552,1.624,17.169,42.691,16.705,10.905,31.001,27.727,,-13.392,-5.863,-1.029,-5.977,-8.568,-1.813,5.0,84.0
20060629,KOSDAQ,15.5,15.5,12.037,12.037,4.167,7.87,25.694,46.759,22.685,18.056,32.39,28.741,,-11.301,-3.639,-0.674,-3.623,-1.952,2.713,3.0,21.0
20060630,KOSDAQ,28.3,28.3,18.707,18.707,5.774,13.164,62.587,72.748,52.194,27.021,25.309,23.57,,-9.129,4.933,2.699,2.962,-0.433,6.956,3.0,7.0
20060702,KOSDAQ,25.5,25.5,19.124,19.124,5.991,0.0,65.207,50.23,68.433,0.0,25.12,23.432,,-9.058,5.59,-0.298,6.495,,,,
20060703,KOSDAQ,23.7,23.7,27.356,27.356,5.747,12.414,47.586,25.517,50.115,32.414,22.198,21.299,,-9.184,1.816,-2.955,2.694,-0.65,8.226,4.0,10.0
20060704,KOSDAQ,22.5,22.5,27.064,27.064,5.046,7.339,46.101,27.064,47.018,38.761,22.326,21.392,,-9.604,1.23,-2.838,2.022,-2.167,10.608,0.0,20.0
20060705,KOSDAQ,18.0,18.0,25.629,25.629,5.034,5.721,33.638,12.586,37.986,49.428,22.731,21.688,,-10.999,-1.653,-4.88,0.221,-3.467,12.653,3.0,35.0
20060706,KOSDAQ,22.9,22.9,38.356,38.356,3.881,3.653,42.466,13.242,43.151,41.096,20.493,20.054,,-11.812,0.251,-4.741,1.316,-5.742,11.14,2.0,55.0
20060707,KOSDAQ,23.5,23.5,43.052,43.052,4.556,5.467,37.358,11.845,37.585,33.713,19.807,19.553,,-11.253,-0.747,-5.019,0.199,-4.009,8.618,2.0,39.0
20060709,KOSDAQ,23.5,23.5,43.182,43.182,5.227,0.0,39.545,12.727,40.227,0.0,19.783,19.535,,-11.178,-0.459,-4.93,0.627,,,,
20060710,KOSDAQ,25.4,25.4,50.794,50.794,5.896,5.442,32.2,13.605,34.24,26.757,18.493,18.593,,-10.584,-1.823,-4.762,-0.515,-4.334,7.049,3.0,43.0
20060711,KOSDAQ,24.8,24.8,50.679,50.679,5.882,4.977,30.317,11.312,33.937,35.068,18.499,18.597,,-10.718,-2.061,-5.091,-0.555,-4.649,9.246,2.0,45.0
20060712,KOSDAQ,29.8,29.8,55.305,55.305,6.321,6.998,41.761,22.348,41.084,24.831,17.833,18.111,,-10.139,0.022,-3.574,0.715,-3.243,6.623,2.0,32.0
20060713,KOSDAQ,32.4,32.4,61.261,61.261,5.405,4.73,46.622,20.721,58.333,23.649,16.331,17.014,,-11.16,1.121,-3.708,4.164,-5.303,6.048,0.0,49.0
20060714,KOSDAQ,27.5,27.5,54.831,54.831,3.371,1.348,35.056,23.596,48.09,13.258,17.868,18.137,,-12.837,-1.174,-3.451,2.105,-9.514,0.573,2.0,90.0
20060716,KOSDAQ,28.3,28.3,55.381,55.381,3.587,0.0,36.996,35.426,33.408,0.0,17.83,18.109,,-12.735,-0.81,-2.126,-0.677,,,,
20060717,KOSDAQ,29.5,29.5,56.376,56.376,3.803,0.0,42.058,35.57,34.452,0.0,17.56,17.912,,-12.633,0.052,-2.106,-0.474,,,,
20060718,KOSDAQ,19.7,19.7,39.286,39.286,0.446,0.67,26.786,25.67,23.214,12.277,20.199,19.839,,-14.981,-2.753,-3.144,-3.022,-15.243,0.013,1.0,142.0
20060719,KOSDAQ,19.2,19.2,38.753,38.753,0.445,1.559,24.276,23.831,24.499,16.258,20.258,19.882,,-15.52,-3.763,-3.408,-2.677,-10.811,1.695,0.0,100.0
20060720,KOSDAQ,18.1,18.1,26.889,26.889,3.556,8.667,30.0,17.333,33.111,17.556,22.256,21.341,,-13.209,-2.174,-4.239,-0.811,-2.592,2.456,1.0,25.0
20060721,KOSDAQ,16.8,16.8,27.051,27.051,2.882,3.769,30.377,13.747,28.825,18.625,22.246,21.334,,-13.452,-2.126,-4.759,-1.824,-7.019,2.937,1.0,66.0
20060723,KOSDAQ,17.7,17.7,38.717,38.717,3.319,0.0,20.796,11.283,19.912,0.0,20.275,19.894,,-13.333,-4.384,-5.042,-4.938,,,,
20060724,KOSDAQ,21.7,21.7,55.85,55.85,2.428,2.208,13.245,14.79,10.817,18.985,17.805,18.091,,-13.675,-7.11,-4.655,-8.003,-8.649,2.951,5.0,85.0
20060725,KOSDAQ,21.9,21.9,52.643,52.643,4.626,6.167,15.639,9.692,14.537,18.062,18.14,18.335,,-12.972,-6.491,-5.303,-6.517,-4.973,2.71,5.0,51.0
20060726,KOSDAQ,22.3,22.3,51.648,51.648,5.495,5.714,16.703,13.846,13.407,18.681,18.282,18.439,,-12.567,-5.964,-4.764,-7.042,-5.388,2.793,5.0,55.0
20060727,KOSDAQ,22.7,22.7,50.877,50.877,6.14,7.675,19.737,8.114,19.737,17.544,18.365,18.5,,-12.178,-5.152,-5.957,-5.037,-3.879,2.529,5.0,41.0
20060728,KOSDAQ,26.5,26.5,56.893,56.893,6.346,8.315,26.477,15.098,22.319,12.91,17.627,17.961,,-11.874,-3.349,-4.695,-3.85,-3.552,0.446,4.0,37.0
20060730,KOSDAQ,26.2,26.2,58.515,58.515,6.769,0.0,30.131,12.445,24.236,0.0,17.335,17.748,,-11.733,-2.347,-4.967,-2.895,,,,
20060731,KOSDAQ,27.9,27.9,58.606,58.606,6.972,9.368,28.976,16.122,24.401,10.458,17.211,17.657,,-11.443,-2.684,-4.559,-2.837,-2.799,-1.761,11.0,37.0
20060801,KOSDAQ,24.7,24.7,55.87,55.87,5.652,6.087,23.913,11.739,16.957,10.217,17.722,18.03,,-12.499,-3.984,-5.038,-5.926,-5.274,-2.316,8.0,57.0
20060802,KOSDAQ,26.1,26.1,57.267,57.267,6.508,8.026,22.126,20.824,14.534,10.195,17.557,17.91,,-12.171,-4.327,-4.005,-6.552,-3.66,-2.369,4.0,38.0
20060803,KOSDAQ,24.0,24.0,55.628,55.628,4.762,4.329,19.913,17.749,14.286,10.823,17.756,18.055,,-12.889,-5.014,-4.369,-6.703,-6.459,-1.798,2.0,62.0
20060804,KOSDAQ,23.9,23.9,55.292,55.292,6.479,6.048,20.302,9.287,16.415,10.583,17.815,18.098,,-12.194,-4.927,-5.53,-6.304,-5.382,-2.024,2.0,52.0
20060806,KOSDAQ,24.8,24.8,58.621,58.621,7.112,0.0,26.078,10.56,9.698,0.0,17.443,17.826,,-12.064,-3.74,-5.257,-8.378,,,,
20060807,KOSDAQ,27.0,27.0,63.226,63.226,5.376,4.301,29.892,9.677,12.688,9.462,16.314,17.002,,-12.711,-2.648,-5.39,-7.369,-6.459,-2.666,0.0,60.0
20060808,KOSDAQ,27.8,27.8,62.232,62.232,6.652,7.296,31.116,4.936,24.893,10.086,16.38,17.05,,-12.307,-2.355,-6.814,-3.134,-4.736,-2.512,3.0,47.0
20060809,KOSDAQ,29.8,29.8,59.743,59.743,9.208,10.493,36.403,7.923,34.69,11.777,16.91,17.437,,-11.239,-1.312,-6.076,-0.895,-2.799,-1.477,2.0,28.0
20060810,KOSDAQ,39.0,39.0,72.436,72.436,10.897,13.248,52.35,24.573,45.726,14.103,13.565,14.995,,-10.599,2.125,-3.622,1.163,-1.615,0.278,5.0,20.0
20060811,KOSDAQ,40.6,40.6,73.348,73.348,10.661,13.006,54.158,36.887,44.136,15.778,13.327,14.821,,-10.861,2.475,-2.263,0.925,-1.938,0.878,8.0,26.0
20060813,KOSDAQ,44.1,44.1,97.234,97.234,10.851,0.0,43.191,42.553,30.213,0.0,9.554,12.066,,-10.746,-0.134,-1.61,-2.067,,,,
20060814,KOSDAQ,45.6,45.6,96.815,96.815,10.191,9.766,42.463,38.004,48.195,22.293,9.682,12.159,,-11.159,-0.321,-2.191,1.597,-3.445,3.72,6.0,38.0
20060815,KOSDAQ,43.5,43.5,96.822,96.822,10.593,0.0,42.373,37.924,33.686,0.0,9.682,12.159,,-11.035,-0.321,-2.191,-1.138,,,,
20060816,KOSDAQ,42.9,42.9,97.04,97.04,9.514,7.188,43.763,19.873,36.152,26.004,9.561,12.071,,-11.212,-0.111,-4.248,-0.685,-4.736,5.466,6.0,50.0
20060817,KOSDAQ,44.0,44.0,96.835,96.835,12.236,9.916,44.093,22.785,30.591,28.27,9.575,12.081,,-10.498,-0.096,-3.847,-1.932,-3.445,6.661,5.0,37.0
20060818,KOSDAQ,43.6,43.6,97.263,97.263,12.421,10.737,42.105,17.474,33.684,25.895,9.502,12.028,,-10.374,-0.392,-4.459,-1.139,-3.229,5.439,11.0,41.0
20060820,KOSDAQ,42.9,42.9,97.479,97.479,12.605,0.0,40.546,27.311,32.983,0.0,9.436,11.98,,-10.266,-0.673,-3.36,-1.255,,,,
20060821,KOSDAQ,44.4,44.4,97.484,97.484,12.579,11.111,37.736,30.608,32.285,26.205,9.414,11.964,,-10.325,-1.045,-2.942,-1.571,-2.799,5.493,12.0,38.0
20060822,KOSDAQ,44.4,44.4,95.816,95.816,13.18,11.088,41.841,27.197,34.31,27.197,9.681,12.159,,-9.703,-0.467,-3.388,-1.12,-3.014,6.048,7.0,35.0
20060823,KOSDAQ,44.9,44.9,95.825,95.825,13.57,11.065,40.919,34.238,29.854,29.019,9.655,12.14,,-9.579,-0.615,-2.705,-2.018,-3.014,6.724,10.0,38.0
20060824,KOSDAQ,48.0,48.0,100.0,100.0,13.125,9.792,47.083,40.417,42.5,27.292,8.506,11.301,,-9.863,0.282,-1.922,0.346,-3.445,6.064,8.0,40.0
20060825,KOSDAQ,49.3,49.3,98.753,98.753,15.177,12.89,49.064,42.412,45.946,31.601,8.978,11.645,,-8.974,0.901,-1.743,1.017,-2.583,7.316,9.0,33.0
20060827,KOSDAQ,49.0,49.0,100.0,100.0,15.56,0.0,52.282,48.133,50.0,0.0,8.161,11.049,,-8.844,1.879,-1.008,1.762,,,,
20060828,KOSDAQ,52.0,52.0,100.0,100.0,15.735,13.043,50.311,52.795,65.01,28.571,7.89,10.851,,-8.721,1.188,-0.604,4.915,-2.476,6.66,7.0,30.0
20060829,KOSDAQ,51.4,51.4,99.587,99.587,15.909,14.669,52.893,47.521,53.512,28.512,8.323,11.167,,-7.834,2.01,-1.064,2.608,-1.938,6.646,6.0,24.0
20060830,KOSDAQ,54.2,54.2,100.0,100.0,16.289,15.258,61.031,55.258,62.474,36.701,7.76,10.756,,-6.977,3.719,-0.299,4.33,-1.615,8.438,9.0,24.0
20060831,KOSDAQ,57.1,57.1,98.148,98.148,17.901,19.547,66.049,70.988,65.432,38.272,8.825,11.533,,-5.554,4.822,1.646,5.071,-0.646,8.854,11.0,17.0
20060901,KOSDAQ,57.2,57.2,98.973,98.973,18.275,20.945,64.476,69.815,62.218,43.326,8.587,11.36,,-4.6,4.601,1.426,4.314,-0.323,10.863,7.0,10.0
20060903,KOSDAQ,52.7,52.7,98.975,98.975,18.443,0.0,62.295,59.016,63.73,0.0,8.517,11.308,,-4.452,3.996,-0.018,4.741,,,,
20060904,KOSDAQ,57.6,57.6,95.092,95.092,20.859,18.814,71.37,66.258,73.62,57.873,9.464,12.0,,-2.818,6.074,0.892,7.064,-0.753,14.413,7.0,14.0
20060905,KOSDAQ,59.1,59.1,93.061,93.061,21.633,22.245,75.306,72.245,77.347,63.061,9.74,12.202,,-1.685,7.17,1.819,7.972,0.108,16.742,7.0,6.0
20060906,KOSDAQ,60.3,60.3,96.334,96.334,21.792,23.422,77.189,76.578,64.969,64.562,9.217,11.82,,-1.611,7.755,2.975,4.981,0.323,16.971,9.0,6.0
20060907,KOSDAQ,61.1,61.1,95.732,95.732,21.748,25.203,76.626,78.049,77.846,64.228,9.309,11.887,,-1.616,7.598,3.27,8.061,0.753,16.9,11.0,4.0
20060908,KOSDAQ,63.7,63.7,96.349,96.349,23.529,26.978,82.353,84.787,81.542,60.041,9.204,11.81,,-0.47,9.052,6.066,9.608,0.969,15.636,13.0,4.0
20060910,KOSDAQ,59.2,59.2,95.749,95.749,23.887,0.0,79.757,85.02,80.162,0.0,9.28,11.866,,-0.328,8.313,6.271,8.965,,,,
20060911,KOSDAQ,59.4,59.4,88.889,88.889,22.424,23.03,74.747,87.475,73.939,60.404,10.393,12.679,,-1.136,7.257,7.033,7.335,0.215,15.953,8.0,6.0
20060912,KOSDAQ,57.9,57.9,86.492,86.492,21.976,21.774,72.984,87.298,71.169,61.089,10.828,12.996,,-1.54,6.655,6.885,6.506,-0.108,16.348,3.0,4.0
20060913,KOSDAQ,59.4,59.4,87.123,87.123,23.139,24.547,76.056,86.318,74.447,68.41,10.708,12.908,,-0.757,7.548,6.681,7.365,0.538,17.521,6.0,1.0
20060914,KOSDAQ,60.3,60.3,83.735,83.735,28.112,23.494,80.522,86.145,79.317,71.888,11.344,13.373,,0.792,8.457,6.675,8.537,0.323,18.357,10.0,7.0
20060915,KOSDAQ,62.0,62.0,83.567,83.567,31.062,26.052,83.968,85.972,81.764,77.355,11.364,13.388,,1.806,9.381,6.652,9.808,0.861,19.739,14.0,6.0
20060917,KOSDAQ,59.2,59.2,86.0,86.0,31.6,0.0,84.6,85.0,85.2,0.0,11.002,13.123,,1.937,9.87,6.422,10.89,,,,
20060918,KOSDAQ,64.2,64.2,84.431,84.431,35.729,28.343,84.83,87.226,85.23,79.242,11.217,13.28,,3.257,10.241,6.859,11.01,1.075,20.91,17.0,7.0
20060919,KOSDAQ,65.0,65.0,85.259,85.259,36.853,28.287,85.06,88.048,87.849,80.478,11.113,13.204,,3.598,10.494,7.139,12.169,1.075,21.709,16.0,6.0
20060920,KOSDAQ,63.3,63.3,83.3,83.3,36.581,24.453,84.493,88.469,79.722,80.318,11.302,13.342,,3.428,10.22,7.317,8.999,0.538,21.693,13.0,8.0
20060921,KOSDAQ,62.7,62.7,82.143,82.143,36.508,23.214,81.944,88.889,84.722,80.556,11.481,13.473,,3.346,9.124,7.475,10.83,0.323,22.258,9.0,6.0
20060922,KOSDAQ,52.4,52.4,65.149,65.149,29.307,21.188,69.109,81.782,75.446,77.624,14.402,15.606,,1.345,6.073,5.549,7.842,-0.215,20.35,6.0,8.0
20060924,KOSDAQ,48.0,48.0,66.601,66.601,29.447,0.0,62.648,79.644,66.601,0.0,13.864,15.213,,1.463,4.642,4.964,5.752,,,,
20060925,KOSDAQ,50.6,50.6,66.667,66.667,28.994,22.88,56.213,76.134,76.923,77.909,13.806,15.171,,1.223,3.386,3.493,8.239,0.215,20.764,10.0,8.0
20060926,KOSDAQ,48.1,48.1,64.961,64.961,26.575,23.425,52.756,75.787,58.465,76.772,14.36,15.575,,0.395,2.406,3.342,4.129,0.323,20.314,11.0,8.0
20060927,KOSDAQ,47.7,47.7,67.583,67.583,28.487,24.951,48.723,67.191,50.098,74.656,13.481,14.933,,1.174,1.481,1.41,2.404,0.538,19.251,15.0,10.0
20060928,KOSDAQ,47.9,47.9,69.412,69.412,32.353,21.765,47.843,60.784,49.412,67.843,13.248,14.763,,2.055,1.194,0.446,2.212,0.108,17.6,12.0,11.0
20060929,KOSDAQ,48.1,48.1,69.472,69.472,33.268,21.722,48.728,59.1,49.119,61.644,13.241,14.758,,2.266,1.337,0.276,2.047,0.108,16.842,12.0,11.0
20061001,KOSDAQ,45.1,45.1,69.922,69.922,33.789,0.0,49.023,56.445,53.906,0.0,13.22,14.743,,2.394,1.484,-0.014,2.914,,,,
20061002,KOSDAQ,46.1,46.1,71.735,71.735,31.774,21.442,41.131,41.91,61.598,51.852,12.917,14.521,,1.933,-0.115,-1.542,4.58,0.0,13.453,14.0,14.0
20061003,KOSDAQ,42.0,42.0,71.79,71.79,32.296,0.0,41.051,41.829,40.272,0.0,12.917,14.521,,2.053,-0.115,-1.542,0.446,,,,
20061004,KOSDAQ,40.0,40.0,66.214,66.214,26.99,15.146,36.699,36.699,39.612,40.777,13.753,15.132,,0.542,-0.784,-2.127,0.33,-1.396,10.727,12.0,25.0
20061005,KOSDAQ,38.8,38.8,66.667,66.667,27.326,0.0,40.698,37.209,42.054,0.0,13.613,15.029,,0.678,-0.224,-2.028,0.728,,,,
20061008,KOSDAQ,37.6,37.6,67.505,67.505,27.853,0.0,35.59,34.816,30.368,0.0,13.392,14.868,,0.814,-0.866,-2.281,-1.424,,,,
20061009,KOSDAQ,8.6,8.6,11.583,11.583,15.058,0.193,5.019,3.668,4.826,23.166,31.211,27.88,,-7.29,-10.292,-7.396,-10.729,-19.227,5.168,2.0,181.0
20061010,KOSDAQ,11.4,11.4,8.092,8.092,17.534,14.258,8.478,7.322,8.285,28.709,33.17,29.31,,-4.466,-8.499,-6.094,-8.645,-1.826,6.842,7.0,24.0
20061011,KOSDAQ,11.7,11.7,7.885,7.885,18.077,14.231,9.423,8.269,8.654,29.423,33.197,29.33,,-4.178,-8.37,-5.754,-8.629,-1.826,7.118,13.0,30.0
20061012,KOSDAQ,15.8,15.8,7.869,7.869,20.729,27.447,11.516,18.426,10.557,40.307,34.133,30.013,,-1.864,-7.359,-4.265,-7.822,0.858,10.6,16.0,8.0
20061013,KOSDAQ,17.0,17.0,7.663,7.663,22.989,32.375,13.985,14.751,10.92,45.594,34.443,30.24,,-0.717,-6.601,-4.755,-7.743,1.502,11.71,16.0,2.0
20061015,KOSDAQ,12.1,12.1,7.648,7.648,23.518,0.0,14.914,11.855,10.516,0.0,34.461,30.253,,-0.601,-6.346,-5.041,-7.983,,,,
20061016,KOSDAQ,20.1,20.1,7.634,7.634,28.817,32.252,19.275,20.038,17.366,50.954,34.966,30.622,,0.839,-4.891,-4.154,-5.805,1.502,13.092,16.0,2.0
20061017,KOSDAQ,20.2,20.2,8.19,8.19,25.905,28.952,24.571,21.524,20.762,42.286,34.393,30.203,,0.059,-3.735,-3.952,-4.84,0.966,11.09,14.0,5.0
20061018,KOSDAQ,20.2,20.2,8.175,8.175,26.806,26.806,24.905,21.483,22.243,38.973,34.415,30.219,,0.352,-3.532,-3.968,-3.814,0.751,10.252,13.0,6.0
20061019,KOSDAQ,19.7,19.7,8.349,8.349,26.186,23.909,25.806,27.704,9.108,32.448,34.407,30.214,,0.269,-3.325,-3.24,-8.421,0.322,7.869,10.0,7.0
20061020,KOSDAQ,23.8,23.8,7.765,7.765,30.871,30.114,33.902,29.545,23.106,34.659,34.462,30.254,,1.248,-1.518,-3.026,-3.415,1.073,8.459,15.0,5.0
20061022,KOSDAQ,19.7,19.7,8.885,8.885,31.002,0.0,30.624,35.539,21.928,0.0,34.364,30.182,,1.32,-2.151,-2.461,-3.992,,,,
20061023,KOSDAQ,26.0,26.0,9.057,9.057,34.528,31.698,30.189,41.509,24.151,34.151,34.353,30.174,,2.113,-2.187,-1.714,-3.152,1.395,8.274,19.0,6.0
20061024,KOSDAQ,24.2,24.2,9.228,9.228,33.333,25.424,28.437,37.853,24.859,29.379,34.351,30.173,,1.914,-2.522,-2.164,-2.881,0.536,7.307,13.0,8.0
20061025,KOSDAQ,25.5,25.5,8.835,8.835,36.09,26.88,30.639,37.782,27.82,36.842,34.391,30.202,,2.35,-2.163,-2.165,-2.313,0.75,9.023,13.0,6.0
20061026,KOSDAQ,25.1,25.1,9.568,9.568,36.21,18.199,34.334,43.34,19.137,33.021,34.343,30.167,,2.359,-1.628,-1.587,-5.177,-0.75,8.004,6.0,13.0
20061027,KOSDAQ,25.6,25.6,9.551,9.551,35.206,19.101,32.959,44.569,33.521,33.146,34.346,30.169,,2.193,-1.824,-1.451,-1.183,-0.536,8.013,7.0,12.0
20061030,KOSDAQ,24.6,24.6,10.28,10.28,29.907,16.262,35.701,44.112,36.262,32.336,34.053,29.955,,1.193,-1.229,-1.533,-0.727,-1.179,7.899,9.0,20.0
20061031,KOSDAQ,27.8,27.8,9.888,9.888,35.634,16.604,42.91,47.015,46.082,37.127,34.266,30.111,,2.258,-0.208,-1.136,1.106,-1.072,9.013,8.0,18.0
20061101,KOSDAQ,31.6,31.6,7.635,7.635,40.968,21.601,50.466,53.445,58.845,39.665,34.652,30.393,,3.764,1.257,-0.397,3.758,-0.214,10.196,12.0,14.0
20061102,KOSDAQ,57.5,57.5,60.409,60.409,41.45,22.119,85.874,82.9,89.963,46.097,15.555,16.448,,3.839,10.443,5.568,13.202,0.0,11.663,10.0,10.0
20061103,KOSDAQ,60.4,60.4,73.469,73.469,42.486,26.16,78.479,78.479,83.488,51.391,12.751,14.4,,4.373,7.948,3.77,10.236,0.536,12.943,17.0,12.0
20061106,KOSDAQ,60.6,60.6,73.519,73.519,42.593,27.778,78.704,78.889,81.481,65.0,12.735,14.389,,4.563,8.025,3.974,9.549,0.75,17.249,19.0,12.0
20061107,KOSDAQ,61.5,61.5,88.725,88.725,42.699,20.702,68.946,68.946,76.895,57.671,10.57,12.808,,4.641,5.709,1.529,7.978,-0.322,14.977,6.0,9.0
20061108,KOSDAQ,58.9,58.9,88.007,88.007,41.697,16.421,61.07,69.188,70.295,54.059,10.681,12.888,,3.914,3.899,1.566,6.373,-1.072,13.741,7.0,17.0
20061109,KOSDAQ,59.9,59.9,86.188,86.188,43.462,19.337,66.298,67.035,73.297,44.015,11.059,13.165,,4.942,4.977,1.207,7.25,-0.536,11.173,15.0,20.0
20061110,KOSDAQ,59.5,59.5,90.809,90.809,43.934,15.993,60.478,64.706,67.279,36.581,10.243,12.569,,5.105,3.766,0.891,5.715,-1.179,8.991,14.0,25.0
20061113,KOSDAQ,62.5,62.5,94.679,94.679,44.587,17.615,65.688,68.807,71.56,29.908,9.47,12.004,,5.226,4.83,1.471,6.611,-0.965,7.46,14.0,23.0
20061114,KOSDAQ,63.3,63.3,94.322,94.322,46.337,20.696,66.85,67.033,71.062,34.799,9.524,12.044,,5.75,5.16,1.239,6.562,-0.429,8.473,12.0,16.0
20061115,KOSDAQ,61.5,61.5,93.419,93.419,45.155,15.356,66.362,62.888,72.395,28.336,9.595,12.096,,5.452,5.041,0.722,6.954,-1.285,7.26,11.0,23.0
20061116,KOSDAQ,63.3,63.3,95.438,95.438,47.81,18.978,63.869,66.971,71.715,36.496,9.336,11.907,,5.944,4.632,1.223,6.67,-0.749,8.942,20.0,27.0
20061117,KOSDAQ,64.2,64.2,95.811,95.811,48.087,19.854,65.574,67.395,77.413,25.137,9.298,11.879,,6.101,4.854,1.337,8.015,-0.642,6.568,16.0,22.0
20061120,KOSDAQ,60.6,60.6,94.909,94.909,45.636,13.818,58.727,65.091,66.727,22.364,9.42,11.968,,5.572,3.655,0.926,5.719,-1.82,5.42,21.0,38.0
20061121,KOSDAQ,60.4,60.4,95.1,95.1,44.828,12.704,60.073,64.791,66.062,27.768,9.354,11.92,,5.368,3.785,0.901,5.667,-2.034,6.934,17.0,36.0
20061122,KOSDAQ,64.5,64.5,91.304,91.304,49.457,33.696,64.493,65.217,69.746,31.703,10.042,12.422,,6.577,4.671,0.944,6.374,1.178,7.752,26.0,15.0
20061123,KOSDAQ,64.7,64.7,91.139,91.139,50.09,25.859,67.45,71.971,72.152,38.698,10.044,12.424,,7.046,5.246,1.928,6.839,0.321,9.509,24.0,21.0
20061124,KOSDAQ,62.9,62.9,90.975,90.975,49.458,19.134,67.329,67.509,70.578,38.809,10.061,12.436,,6.721,5.218,1.373,6.558,-0.749,9.682,21.0,28.0
20061127,KOSDAQ,65.4,65.4,97.477,97.477,49.009,18.018,72.432,65.405,75.856,38.739,9.007,11.667,,6.492,6.151,1.061,7.743,-0.964,9.551,25.0,34.0
20061128,KOSDAQ,63.5,63.5,97.842,97.842,47.482,20.504,62.59,65.647,65.288,36.511,8.957,11.63,,5.927,4.578,1.139,5.554,-0.641,8.724,21.0,27.0
20061129,KOSDAQ,64.4,64.4,99.641,99.641,49.551,29.084,59.425,58.887,59.605,29.623,7.893,10.853,,6.604,3.782,0.275,4.312,0.641,7.396,24.0,18.0
20061130,KOSDAQ,66.8,66.8,99.283,99.283,51.434,34.229,62.366,65.054,63.262,34.588,8.187,11.067,,7.417,4.496,0.993,5.082,1.175,8.284,27.0,16.0
20061201,KOSDAQ,62.8,62.8,98.927,98.927,50.089,23.792,56.708,54.383,61.181,23.077,8.35,11.187,,6.958,3.502,-0.146,4.695,-0.107,5.615,16.0,17.0
20061204,KOSDAQ,61.8,61.8,98.75,98.75,49.464,21.786,55.714,51.25,61.071,24.286,8.49,11.289,,6.634,3.011,-0.416,4.596,-0.427,6.324,21.0,25.0
20061205,KOSDAQ,63.4,63.4,98.574,98.574,50.089,23.886,56.15,62.745,60.071,27.986,8.501,11.297,,6.884,3.193,0.804,4.488,-0.107,6.989,24.0,25.0
20061206,KOSDAQ,60.7,60.7,97.865,97.865,47.509,12.278,55.872,61.032,62.633,24.555,8.649,11.405,,5.986,3.081,0.642,4.913,-2.134,6.444,17.0,37.0
20061207,KOSDAQ,59.9,59.9,99.467,99.467,46.181,10.124,50.444,66.075,56.306,20.426,8.024,10.949,,5.825,1.929,1.153,3.891,-2.882,4.918,18.0,45.0
20061208,KOSDAQ,56.6,56.6,96.631,96.631,41.667,7.27,45.035,65.78,54.61,19.504,8.878,11.572,,4.733,0.733,1.113,3.383,-4.269,4.357,20.0,60.0
20061211,KOSDAQ,56.9,56.9,96.46,96.46,42.124,7.788,46.195,67.611,52.389,18.407,8.907,11.593,,4.962,0.848,1.275,2.797,-3.842,3.245,10.0,46.0
20061212,KOSDAQ,46.2,46.2,79.859,79.859,36.219,4.064,31.625,59.541,37.809,13.958,11.425,13.432,,2.77,-1.748,0.411,0.095,-6.297,1.396,12.0,71.0
20061213,KOSDAQ,46.7,46.7,79.718,79.718,36.508,4.056,33.157,61.552,38.448,13.933,11.435,13.44,,2.89,-1.35,0.721,0.141,-6.297,1.375,11.0,70.0
20061214,KOSDAQ,46.3,46.3,72.535,72.535,40.669,12.676,38.38,44.19,45.07,15.845,12.218,14.011,,4.146,-0.615,-1.156,1.429,-2.239,1.871,17.0,38.0
20061215,KOSDAQ,48.9,48.9,69.244,69.244,43.234,23.55,44.112,50.615,41.828,20.914,12.793,14.431,,5.187,0.223,-0.461,0.725,-0.32,4.602,20.0,23.0
20061218,KOSDAQ,51.3,51.3,69.123,69.123,47.018,27.544,49.298,47.193,50.351,25.614,12.897,14.507,,5.843,1.373,-0.839,2.434,0.319,6.483,24.0,21.0
20061219,KOSDAQ,48.9,48.9,67.951,67.951,43.608,21.716,47.285,49.562,46.41,22.242,13.046,14.616,,5.223,0.988,-0.567,1.705,-0.532,5.164,23.0,28.0
