R,date,ticker,name,y,r,hold,k60
D1,20200320,035810,이지홀딩스,2020,60.861214057507986,20,False
D1,20200313,035900,JYP Ent.,2020,10.353333333333339,20,False
D1,20200316,036090,위지트,2020,24.97305514157974,20,False
D1,20200319,036090,위지트,2020,60.78912928759894,20,False
D1,20200320,036090,위지트,2020,57.57172413793103,20,False
D1,20181105,036120,서울평가정보,2018,-7.484347826086953,20,False
D1,20190807,036480,대성미생물,2019,11.579701492537323,20,False
D1,20240805,036540,SFA반도체,2024,2.3545013477088848,20,False
D1,20240806,036540,SFA반도체,2024,-9.751989860583016,20,False
D1,20200312,036630,세종텔레콤,2020,11.60195488721805,20,False
D1,20200313,036630,세종텔레콤,2020,11.478782303985984,20,False
D1,20200319,036630,세종텔레콤,2020,60.30225469728601,20,False
D1,20200401,036630,세종텔레콤,2020,40.98919739696312,20,False
D1,20210820,036630,세종텔레콤,2021,0.5368937329700261,20,False
D1,20181026,036810,에프에스티,2018,-0.7262311557788856,20,False
D1,20181030,036810,에프에스티,2018,4.6726678580546395,20,False
D1,20240805,036810,에프에스티,2024,4.715288277657984,20,False
D1,20200326,036830,솔브레인홀딩스,2020,3.328589835361498,20,False
D1,20241115,036830,솔브레인홀딩스,2024,5.969315068493156,20,False
D1,20190805,037230,한국팩키지,2019,19.86146341463414,20,False
D1,20200403,037400,우리엔터프라이즈,2020,15.636060961313017,20,False
D1,20181030,037460,삼지전자,2018,11.630539845758362,20,False
D1,20200325,038060,루멘스,2020,12.23237458193979,20,False
D1,20181102,038110,에코플라스틱,2018,-3.6305376344086002,20,False
D1,20181029,038460,바이오스마트,2018,43.3895652173913,20,False
D1,20181030,038460,바이오스마트,2018,24.89195121951219,20,False
D1,20181012,038870,에코심플렉스,2018,-15.188260105448157,20,False
D1,20181030,038870,에코심플렉스,2018,12.805714285714279,20,False
D1,20200313,039030,이오테크닉스,2020,5.34089552238807,20,False
D1,20200316,039030,이오테크닉스,2020,16.071724137931046,20,False
D1,20200317,039030,이오테크닉스,2020,16.954210526315794,20,False
