ticker,filed,equity,liab,shares
AHMA,20260430,5423666.0,,28000000.0
FRMEP,20260501,2672565000.0,18399956000.0,62508055.0
SHEN,20260501,866958000.0,,55302000.0
FRME,20260501,2672565000.0,18399956000.0,62508055.0
OMF,20260501,3377000000.0,23641000000.0,115627261.0
CDNS,20260501,6561463000.0,,
HUBB,20260501,3768600000.0,4638500000.0,
RETO,20260501,21152307.0,7100216.0,1887189.0
SLG,20260501,3536322000.0,7397218000.0,71124000.0
FET,20260501,280683000.0,482382000.0,
HUN,20260501,2681000000.0,4229000000.0,173350104.0
WNC,20260501,320614000.0,907394000.0,40673967.0
CUBE,20260501,2649263000.0,3893477000.0,226465557.0
ETR,20260501,17346741000.0,,462510666.0
TXNM,20260501,3464955000.0,8613289000.0,110707257.0
GLW,20260501,11812000000.0,18904000000.0,871000000.0
LNT,20260501,7422000000.0,,258277037.0
D,20260501,29147000000.0,84870000000.0,879000000.0
MI,20260501,99684186.0,6179939.0,
LAZ,20260504,881296000.0,3286767000.0,106787975.0
REGCO,20260504,6892835000.0,5881577000.0,183088061.0
SNT,20260504,43216000.0,,23331653.0
REGCP,20260504,6892835000.0,5881577000.0,183088061.0
EDHL,20260504,4265480.0,500247.0,1666250.0
REG,20260504,6892835000.0,5881577000.0,183088061.0
DUKB,20260505,54457000000.0,,778000000.0
CTGG,20260505,10690000000.0,,1.0
AEP,20260505,31808000000.0,84747000000.0,547054104.0
CTHH,20260505,10690000000.0,,1.0
DUKU,20260505,54457000000.0,,778000000.0
IQV,20260505,6221000000.0,23326000000.0,166900000.0
DUK,20260505,54457000000.0,,778000000.0
HURN,20260505,397440000.0,,17406000.0
QURE,20260505,149343000.0,629363000.0,63033249.0
ULCC,20260505,222000000.0,6795000000.0,229732124.0
PYPL,20260505,20024000000.0,60522000000.0,892000000.0
MGEE,20260505,1349399000.0,,36753208.0
EXC,20260506,29315000000.0,88230000000.0,1023000000.0
INM,20260506,6891774.0,2242032.0,3314063.0
DUO,20260506,82710000.0,29939000.0,
IBEX,20260506,160783000.0,136464000.0,13435541.0
LFUS,20260506,2514064000.0,1343487000.0,
JCI,20260506,13518000000.0,,
REYN,20260506,2265000000.0,2665000000.0,210700000.0
CLH,20260506,2775503000.0,,52833291.0
SR,20260506,3417800000.0,,59100000.0
LSAK,20260506,186625000.0,403649000.0,83246223.0
XIFR,20260507,10733000000.0,8780000000.0,94100000.0
FLWS,20260507,192481000.0,487407000.0,63838000.0
COF,20260507,112261000000.0,570644000000.0,615856605.0
FLNA,20260507,68141000.0,40226000.0,48307896.0
ISPR,20260507,-16204412.0,92115469.0,57399396.0
LPTH,20260507,89089677.0,31381318.0,61207012.0
RAVE,20260507,16447000.0,2134000.0,14211566.0
MCFT,20260507,189052000.0,88600000.0,16279890.0
ED,20260507,25596000000.0,,
ASC,20260507,654786000.0,134816000.0,
SRE,20260507,32239000000.0,,653344198.0
EVRG,20260507,10156600000.0,,
KTCC,20260508,103088000.0,219775000.0,10762000.0
HTZ,20260508,-786000000.0,24074000000.0,315053055.0
RYN,20260508,5329356000.0,,301675323.0
JCSE,20260508,15376000.0,10276000.0,0.0
GCBC,20260508,267593000.0,2913562000.0,17026828.0
HPP,20260508,2917212000.0,4083000000.0,54242024.0
SMBC,20260508,528790000.0,4447706000.0,11254015.0
OSK,20260508,4466300000.0,,62506367.0
MWG,20260508,22655000.0,39278000.0,
QRVO,20260508,3344299000.0,2481291000.0,87741000.0
INNV,20260508,229030000.0,288500000.0,135711147.0
MGLD,20260508,22856000.0,5195000.0,42811000.0
INTG,20260511,-84715000.0,217451000.0,2148812.0
HAIN,20260511,215546000.0,947175000.0,90993000.0
ABAT,20260511,112754766.0,6673462.0,132271860.0
INTT,20260511,104469000.0,46298000.0,12548292.0
BTCT,20260511,19442000.0,5101000.0,2097535.0
GOLD,20260511,847316000.0,3267192000.0,28474034.0
EVI,20260511,145997000.0,172234000.0,
PLUT,20260511,11184000.0,4138000.0,15350000.0
ZONE,20260511,66797886.0,7052343.0,
VSA,20260511,14692000.0,546000.0,
RLGT,20260511,234338000.0,195552000.0,46831666.0
ESP,20260512,56415392.0,39588256.0,2987077.0
UPXI,20260512,-51918186.0,,66895799.0
FEAM,20260512,73041000.0,5077000.0,41512000.0
STRS,20260512,211715000.0,182065000.0,
ANAB,20260512,12747000.0,,29030784.0
LXEH,20260512,21908274.0,23410731.0,
PZG,20260512,35313068.0,27619171.0,85784381.0
RZLT,20260512,116834000.0,8625000.0,96292331.0
DAIC,20260512,-4092529.0,11867440.0,29633274.0
HCAI,20260513,5201008.0,6790857.0,
PTN,20260513,10591878.0,2633459.0,1776275.0
WSBK,20260513,119144000.0,937960000.0,9295376.0
POCI,20260513,20105907.0,13580300.0,10929869.0
AYTU,20260513,35143000.0,,10733208.0
TBN,20260513,395554000.0,125484000.0,22667289.0
ALMU,20260513,40085000.0,2432000.0,18113554.0
ATCH,20260513,22258579.0,51657227.0,149794297.0
EPM,20260513,58408000.0,111352000.0,35821410.0
LITS,20260513,56837000.0,952000.0,35156000.0
TULP,20260513,6061000.0,,1773000.0
ASTC,20260513,12155000.0,4018000.0,1758953.0
HLP,20260513,57832123.0,14358522.0,73438750.0
MBBC,20260513,47535166.0,201488002.0,2950136.0
PPCB,20260514,9827885.0,3505895.0,21859281.0
NTWK,20260514,37175986.0,27651143.0,11846909.0
FRGT,20260514,5326535.0,7263101.0,1660627.0
BNTC,20260514,183332000.0,3668000.0,34354334.0
MITQ,20260514,4882000.0,3960000.0,9941072.0
BRTX,20260514,3025642.0,,25478170.0
TRT,20260514,34325000.0,12251000.0,8960166.0
EGAN,20260514,91557000.0,48128000.0,27450000.0
EFTY,20260514,-1124.0,,
TRAK,20260514,50493835.0,6881876.0,18173565.0
SGLY,20260514,9127120.0,13868590.0,7293492.0
WCT,20260514,11151170.0,2466582.0,
HFBL,20260514,58004000.0,583645000.0,3059889.0
WYHG,20260514,171877616.0,43411834.0,50330928.0
AENT,20260514,119950000.0,267153000.0,50974630.0
LGCY,20260514,49517960.0,25941888.0,12636605.0
SNYR,20260514,-25405250.0,31866841.0,11303853.0
OCG,20260514,64638682.0,1889218.0,148960.0
BTOC,20260514,13454226.0,130284032.0,45443079.0
XTIA,20260514,-26607000.0,91971000.0,38472204.0
PLUR,20260514,-18603000.0,,10430786.0
BTLN,20260514,2706247.0,1048270.0,
NB,20260514,7531000.0,9701000.0,47188119.0
TANH,20260514,110349376.0,13625100.0,
WSTN,20260515,4167262.0,2811380.0,
WSTNU,20260515,4167262.0,2811380.0,
WSTNR,20260515,4167262.0,2811380.0,
GIBO,20260515,405445.0,,
GFUZ,20260515,-433527431.0,434485842.0,
KFFB,20260515,49658000.0,324883000.0,8086715.0
CCHH,20260515,9131771.0,7601123.0,21950000.0
UCAR,20260515,38559000.0,11983000.0,4971484.0
FCHL,20260515,598000.0,1478000.0,37777.78
FEBO,20260515,4568000.0,4590000.0,
SRBK,20260515,184450000.0,959000000.0,8151905.0
AFRI,20260515,6657000.0,240277000.0,26917597.0
MKZR,20260515,50761564.0,154183226.0,2164158.0
MENS,20260515,-29631000.0,,
RCT,20260515,-6962613.0,19616646.0,55318354.0
IXHL,20260515,75234000.0,5049000.0,13683121.0
LNAI,20260515,-9553428.0,19413968.0,35772800.0
FKWL,20260515,33495805.0,13986446.0,11784280.0
CHAI,20260515,3101659.0,10303685.0,19922402.0
TWG,20260515,18620418.0,1164514.0,56000000.0
AIXI,20260515,-100554759.0,120765059.0,55235284.0
CDTG,20260515,30612713.0,58264162.0,
LUD,20260515,22207721.0,26917376.0,22690000.0
MGN,20260515,11912843.0,11402209.0,16250000.0
EH,20260515,152855000.0,132016000.0,146665.0
RSSS,20260515,19059849.0,26886066.0,33154273.0
NNVC,20260515,9153597.0,1100000.0,21646776.0
ADVB,20260515,9209737.0,1436587.0,1382133.0
NEUP,20260515,29423944.0,5385256.0,5377329.0
NEOV,20260515,22181330.0,3482992.0,42711301.0
MTEK,20260515,601583.0,6602909.0,8073591.0
SHPH,20260515,3346243.0,8463084.0,5551290.0
SMXT,20260515,-11407976.0,117601882.0,56906572.0
INEO,20260515,4973000.0,36445000.0,16527249.0
EPOW,20260515,-12103987.0,140544279.0,
AMST,20260518,1302384.0,,4738001.0
QNME,20260519,13611963.0,4168688.0,34427559.0
NAII,20260519,63110000.0,91770000.0,6275229.0
VFC,20260520,1849878000.0,7440299000.0,391515399.0
INTU,20260520,20629000000.0,18701000000.0,
TGL,20260520,15617592.0,5972827.0,1675725.0
FOXX,20260520,-47815804.0,75942512.0,7005191.0
IPST,20260520,32414050.0,10356137.0,514171.0
AREC,20260520,94777118.0,75718780.0,106919829.0
BABA,20260520,153796000000.0,113555000000.0,18580374278.0
XNDU,20260522,261977000.0,57063000.0,297993837.0
SDA,20260527,32550000.0,162514000.0,
MNRO,20260527,591473000.0,976504000.0,30002000.0
BRZE,20260528,581673000.0,507878000.0,
MYND,20260529,-17502000.0,200029000.0,462192400.0
NTNX,20260529,-725613000.0,4144241000.0,
SIG,20260602,1897200000.0,3831700000.0,39700000.0
DCI,20260602,1695300000.0,1392200000.0,117900000.0
VLGEA,20260603,514898000.0,493541000.0,
RENT,20260603,-53300000.0,266000000.0,
AEO,20260603,1644667000.0,,167524000.0
PANW,20260603,27668000000.0,18598000000.0,813000000.0
THO,20260603,4314362000.0,,52743174.0
COST,20260603,33509000000.0,52921000000.0,443514000.0
DXLG,20260603,102570000.0,,54916000.0
MASK,20260603,298309.0,,
PATH,20260604,1902965000.0,1001735000.0,527818000.0
M,20260604,4837000000.0,,
ZUMZ,20260604,305865000.0,312874000.0,17032000.0
SVA,20260605,4438943000.0,2145473000.0,71860702.0
ABM,20260605,1748400000.0,3898700000.0,58580923.0
COO,20260605,8238900000.0,4243200000.0,194900000.0
GWRE,20260605,1317145000.0,1217987000.0,
TTAN,20260605,1560576000.0,186814000.0,
SHOE,20260605,673400000.0,485675000.0,
MTN,20260608,551727000.0,4769856000.0,35811000.0
OCC,20260608,15224302.0,20173967.0,8189399.0
CPB,20260608,4028000000.0,11112000000.0,299000000.0
NCT,20260608,24585578.0,38627503.0,
GIII,20260608,1824125000.0,760860000.0,44394000.0
AVO,20260608,578600000.0,396600000.0,70788984.0
CBRL,20260609,465470000.0,,22351460.0
UNFI,20260609,1598000000.0,5588000000.0,60700000.0
DELL,20260609,-1404000000.0,116317000000.0,649000000.0
UEC,20260609,1421481000.0,116575000.0,493317899.0
PPIH,20260609,92241000.0,,8123000.0
LAKE,20260609,130525000.0,81813000.0,9862119.0
GLOO,20260609,122091000.0,94627000.0,
IOT,20260609,1507590000.0,1106480000.0,587674441.0
SKIL,20260609,-72815000.0,,8835651.0
CAL,20260609,612076000.0,,
IDT,20260609,357887000.0,309583000.0,25054000.0
URBN,20260609,2610610000.0,2154158000.0,85601280.0
JILL,20260610,124291000.0,313180000.0,14951415.0
CNM,20260610,2040000000.0,4210000000.0,195682551.0
CTRN,20260610,108559000.0,328849000.0,8273038.0
FMACR,20260610,510387.0,13994.0,4694069.0
FMAC,20260610,-24487.0,64487.0,4362069.0
CHWY,20260610,424200000.0,2879500000.0,
ANIX,20260610,14475000.0,1641000.0,33922776.0
SAIL,20260610,6842157000.0,683734000.0,567208393.0
ASO,20260610,2120966000.0,3382634000.0,63507116.0
FMACU,20260610,510387.0,13994.0,4694069.0
RFL,20260611,75386000.0,11187000.0,51327943.0
GCO,20260611,552437000.0,831592000.0,
MAYS,20260611,51702047.0,38519129.0,2015780.0
BKE,20260611,458871000.0,589918000.0,51518086.0
VRA,20260611,127049000.0,92194000.0,28438000.0
MIND,20260611,41524000.0,9239000.0,9089000.0
NAVN,20260611,-1191177000.0,,
RH,20260611,56927000.0,4890750000.0,18900769.0
SFIX,20260611,201467000.0,304572000.0,
GME,20260611,5842100000.0,5132200000.0,448700000.0
TPET,20260611,34553215.0,1170932.0,41187954.0
PLAB,20260611,1241250000.0,237365000.0,58152000.0
LOVE,20260611,205534000.0,295439000.0,14638550.0
BBW,20260611,159019000.0,,12628877.0
CURV,20260611,-211920000.0,614443000.0,99498475.0
JVA,20260612,27974878.0,11754106.0,5708599.0
AZO,20260612,-2784552000.0,,
ZDGE,20260612,24558000.0,9746000.0,12992000.0
PLCE,20260612,-107233000.0,836409000.0,22232000.0
HOFT,20260612,169094000.0,54123000.0,10770000.0
TAL,20260612,3774437000.0,2162603000.0,192925293.0
WLTH,20260612,43320000.0,,
VECA,20260612,-73440.0,,2875000.0
PLAY,20260615,99600000.0,,34790000.0
RFIL,20260615,36880000.0,34654000.0,10851265.0
ENGN,20260615,255168000.0,52356000.0,66989466.0
CODA,20260615,61414232.0,5924548.0,11276152.0
ADBE,20260615,11518000000.0,18415000000.0,399000000.0
CMTL,20260615,52494000.0,430206000.0,29823000.0
CNXU,20260615,6826402.0,,
KAVL,20260616,-20662.0,444419.0,19535402.0
QRED,20260616,-22936.0,,4025000.0
VNCE,20260616,48157000.0,,12847294.0
FEDU,20260617,69062000.0,32772000.0,22614376.0
OTAI,20260618,-29787.0,,2875000.0
ACN,20260618,31890566000.0,,621337104.0
SAGU,20260618,18335.0,,
ORCL,20260622,42508000000.0,,2880000000.0
GITS,20260622,2951415.0,1164770.0,3674208.0
CASY,20260622,3951719000.0,4984336000.0,36904285.0
CIIT,20260622,2653036.0,104037.0,3618907.0
SUNB,20260623,7409000000.0,14859000000.0,410272086.0
BNC,20260623,7811198.0,,
NG,20260624,421017000.0,177727000.0,
KMX,20260624,6118585000.0,20508313000.0,141909099.0
AI,20260624,653751000.0,162522000.0,
MU,20260625,100724000000.0,33388000000.0,1129000000.0
AYI,20260625,2851500000.0,1783900000.0,
BB,20260625,750700000.0,490000000.0,586061407.0
MKC,20260625,6995600000.0,8903800000.0,269300000.0
WSE,20260625,1737400000.0,23043700000.0,1045700000.0
FUL,20260625,2082464000.0,3246329000.0,53785879.0
WGO,20260625,1234400000.0,804100000.0,
CCL,20260626,12968000000.0,,1390000000.0
MFG,20260626,10859633000000.0,283417654000000.0,2484581000.0
KR,20260626,6472000000.0,43814000000.0,615000000.0
KEQU,20260626,74718000.0,101499000.0,2866000.0
KFY,20260626,1972606000.0,2085873000.0,50225000.0
LEN,20260629,21620638000.0,11935729000.0,242607000.0
MMED,20260629,3448000000.0,,0.0
MFI,20260629,515510159.0,3383078.0,50176485.0
CMC,20260629,4531867000.0,5264214000.0,110695456.0
FPS,20260629,50400000.0,,
APOG,20260630,512019000.0,,21062901.0
PRGS,20260630,506083000.0,,41311679.0
MWC,20260630,51321000.0,101420000.0,55828614.0
JBL,20260630,1323000000.0,22492000000.0,104824302.0
BRLS,20260630,-22702880.0,73649459.0,
GIS,20260701,7368400000.0,22636100000.0,537700000.0
MSM,20260701,1419421000.0,1076240000.0,55955000.0
FIZZ,20260701,635714000.0,215933000.0,93672000.0
GBX,20260701,1573200000.0,,30939000.0
EBF,20260701,310665000.0,52853000.0,
FDS,20260701,2032290000.0,2159707000.0,35777453.0
STZ,20260701,8255600000.0,13558900000.0,
XLAB,20260701,-10590.0,10590.0,
SXTC,20260701,29707422.0,5047152.0,
BSET,20260701,164476000.0,,
SNX,20260702,8950359000.0,29555654000.0,
CNXC,20260702,2701286000.0,7811561000.0,60863000.0
LNN,20260702,499096000.0,322547000.0,10509000.0
MUFG,20260706,19573133000000.0,404741595000000.0,11398382000.0
FC,20260707,42936000.0,155074000.0,
PENG,20260707,439061000.0,1534624000.0,51240000.0
SAR,20260707,378454958.0,818969224.0,16289025.0
IOTR,20260707,4465683.0,4015447.0,2296566.0
KRUS,20260707,230846000.0,240732000.0,12126000.0
PCYO,20260708,151584000.0,24394000.0,24097370.0
AZZ,20260708,1376044000.0,876280000.0,30017000.0
LEGO,20260708,-5436227.0,8050000.0,8266667.0
PSMT,20260708,1392408000.0,1126795000.0,30860524.0
UNF,20260708,2198045000.0,622649000.0,18175000.0
HELE,20260708,843519000.0,1236545000.0,23285621.0
TMQ,20260708,115923000.0,35272000.0,
SLP,20260709,139035000.0,13941000.0,20216438.0
EDUC,20260709,41394900.0,11484300.0,8511364.0
WDFC,20260709,278733000.0,221093000.0,13438128.0
SMPL,20260709,1418120000.0,644324000.0,
JEF,20260709,10566996000.0,68932155000.0,203392570.0
BYRN,20260709,56983000.0,11434000.0,22693356.0
PEP,20260709,22098000000.0,89919000000.0,1370000000.0
EPAC,20260709,424028000.0,387515000.0,
KBH,20260709,3796810000.0,,63219000.0
NRIX,20260709,402627000.0,132913000.0,103701511.0
NTIC,20260709,72824860.0,,9496439.0
BNED,20260709,294439000.0,445458000.0,34429710.0
SEGG,20260710,23277057.0,31899358.0,6880287.0
YSXT,20260710,33669837.0,21287369.0,24071000.0
TKLF,20260710,41065347.0,192470577.0,42327806.0
DAL,20260710,21815000000.0,,657000000.0
BQ,20260713,27253000.0,8987000.0,
LGPS,20260713,4215259000.0,22741636000.0,23610870.0
LEXX,20260713,4738210.0,437091.0,24787446.0
IRHOU,20260713,-10940218.0,11434203.0,6320000.0
IRHO,20260713,-72132.0,,
IRHOR,20260713,-10940218.0,11434203.0,6320000.0
XFLH,20260713,415637.0,31207.0,3888303.0
RMCF,20260714,4144000.0,15119000.0,9395817.0
KMTS,20260714,259658000.0,98807000.0,58383924.0
JCTC,20260714,14774357.0,3631271.0,
QSEAU,20260714,-4347078.0,4459540.0,3129900.0
BMNP,20260714,11599577000.0,30128000.0,579652432.0
BMNR,20260714,11599577000.0,30128000.0,579652432.0
HIHO,20260714,4892000.0,5560000.0,4626676.0
CRMT,20260714,445556000.0,970784000.0,8305520.0
QSEAR,20260714,-4347078.0,4459540.0,3129900.0
LOOP,20260714,-12018000.0,18721000.0,48380371.0
LEDS,20260714,3079000.0,14464000.0,8273000.0
QSEA,20260714,-4347078.0,4459540.0,3129900.0
ANGO,20260714,170825000.0,96338000.0,41700419.0
ETS,20260714,1543389.0,,
ELV,20260715,44883000000.0,81416000000.0,216841146.0
FNGR,20260715,13376997.0,48570308.0,61281308.0
ARTW,20260715,13804244.0,9874155.0,
ILLU,20260715,-7192504.0,8210751.0,
ILLUU,20260715,-7192504.0,8210751.0,
BKHAR,20260715,-5103676.0,5166806.0,
TRAD,20260715,-14351.0,21518.0,3137000.0
WINA,20260715,-37622700.0,,3587079.0
CCEL,20260715,-17757532.0,78463962.0,8062650.0
NKE,20260715,14865000000.0,,1481000000.0
NTRP,20260715,3702030.0,7421519.0,14396694.0
FRNM,20260715,-6296833.0,7078077.0,
GE,20260716,17640000000.0,109805000000.0,1037562513.0
XHG,20260716,-126322000.0,135762000.0,
UAL,20260716,16697000000.0,,324583772.0
FAST,20260716,4068800000.0,,1147494415.0
IIIN,20260716,371400000.0,,
DBVT,20260716,160400000.0,62800000.0,
CAST,20260716,-117669583.0,3806662.0,28193649.0
ALV,20260717,2490000000.0,,
FEIM,20260717,56403000.0,34303000.0,9869000.0
TRV,20260717,33121000000.0,110459000000.0,208600000.0
CCTG,20260717,12691542.0,5599202.0,
FDX,20260720,31647000000.0,,239000000.0
PKE,20260720,130995000.0,13359000.0,
NUCL,20260720,5259881.0,,
MLKN,20260720,1342600000.0,2594600000.0,68180011.0
PAPL,20260720,51619305.0,24233807.0,25534070.0
DPZ,20260720,-3982431000.0,,
MSCI,20260721,-2689500000.0,8292000000.0,72700000.0
CALX,20260721,710021000.0,244383000.0,62964000.0
RFAM,20260721,595740.0,349808.0,3933333.0
RFAMR,20260721,595740.0,349808.0,3933333.0
ISRG,20260721,18168400000.0,2578900000.0,353900000.0
TFIN,20260721,963263000.0,6440422000.0,23894537.0
DHR,20260721,52581000000.0,,702900000.0
EFX,20260721,4380200000.0,7461900000.0,117600000.0
RFAMU,20260721,595740.0,349808.0,3933333.0
RRC,20260721,4708749000.0,2853194000.0,
PEGA,20260721,560384000.0,823659000.0,164358000.0
NOC,20260721,17884000000.0,32879000000.0,142062680.0
BGM,20260721,390878117.0,41916992.0,200623358.0
ALDF,20260721,316106.0,20057.0,
GPC,20260721,4526012000.0,,137859581.0
MMM,20260721,2952000000.0,31919000000.0,515722417.0
GM,20260721,62000000000.0,219101000000.0,877000000.0
ALDFU,20260721,316106.0,20057.0,
PHM,20260722,13013731000.0,5249459000.0,
EQT,20260722,25258876000.0,12457443000.0,629070000.0
NVEC,20260722,59779790.0,2337150.0,4837166.0
IRDM,20260722,472511000.0,2092582000.0,
TJGC,20260722,789247.0,3682094.0,5100000.0
RPM,20260722,3311533000.0,,127643000.0
WFRD,20260722,1788000000.0,3313000000.0,71800000.0
AIR,20260722,1703800000.0,,38400000.0
SOTK,20260722,16278998.0,6853267.0,15750880.0
ALZN,20260722,733211.0,1346152.0,4256039.0
EGP,20260722,3574995000.0,1947468000.0,53761342.0
GEV,20260722,11957000000.0,67685000000.0,266333581.0
T,20260722,126434000000.0,,6987000000.0
TNL,20260722,-1019000000.0,7916000000.0,64000000.0
MLI,20260722,3547750000.0,683252000.0,221184688.0
ARR,20260722,2579094000.0,20166722000.0,136371000.0
FOR,20260722,1856600000.0,1362800000.0,51008733.0
GGG,20260722,2522688000.0,,
NTST,20260722,1572420000.0,1456536000.0,101526575.0
CALM,20260722,2632732000.0,467038000.0,
WAB,20260722,11214000000.0,11884000000.0,169100000.0
NOW,20260723,12516000000.0,19150000000.0,1033862000.0
GOOGN,20260723,640480000000.0,281503000000.0,12230000000.0
GOOGM,20260723,640480000000.0,281503000000.0,12230000000.0
GOOGL,20260723,640480000000.0,281503000000.0,12230000000.0
GOOG,20260723,640480000000.0,281503000000.0,12230000000.0
DOV,20260723,7704004000.0,,135725000.0
WST,20260723,2990200000.0,1086200000.0,70400000.0
SNA,20260723,6041300000.0,2574600000.0,52611800.0
MEDP,20260723,433861000.0,1623320000.0,27910605.0
MXL,20260723,484840000.0,337731000.0,90692000.0
LUV,20260723,7082000000.0,,
HIG,20260723,19633000000.0,68350000000.0,
OII,20260723,773065000.0,,110834088.0
CCZ,20260723,89763000000.0,,3593000000.0
SAM,20260723,714572000.0,540522000.0,10427000.0
DGX,20260723,7516000000.0,,112000000.0
WH,20260723,480000000.0,3852000000.0,
TSLA,20260723,86858000000.0,61005000000.0,3949000000.0
HZO,20260723,952490000.0,1394429000.0,22086746.0
RTX,20260723,66377000000.0,105828000000.0,
FIX,20260723,3217269000.0,5270537000.0,35200000.0
MCO,20260723,3025000000.0,11509000000.0,175900000.0
DHI,20260723,23819500000.0,12104800000.0,280730194.0
BMI,20260723,682880000.0,,
WEX,20260723,1344600000.0,15154300000.0,34300000.0
KALU,20260723,943800000.0,1965800000.0,16349092.0
ONEG,20260723,283000.0,,16000000.0
SRCE,20260723,1198589000.0,7829738000.0,24544120.0
AAL,20260723,-3972000000.0,,661936666.0
LODE,20260723,137346939.0,52881996.0,75951453.0
TMUSL,20260723,56265000000.0,,1074817571.0
RNG,20260723,-610359000.0,1792275000.0,
MBLY,20260723,8210000000.0,628000000.0,
TMUSZ,20260723,56265000000.0,,1074817571.0
GTY,20260723,1122504000.0,1168719000.0,61932369.0
NEM,20260723,35243000000.0,22227000000.0,
SYF,20260723,16897000000.0,105033000000.0,325000000.0
